Household ID,Date,House Type,Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Day of Week,Season,Is Holiday,Daily Consumption (kWh)
56D2BB12,2026-06-09,Portion,3,5,5.0,20.7,13.7,2.9,2.2,7.9,35.1,Tuesday,Summer,1,26.06
F0F24933,2026-03-10,Villa,8,6,2.6,8.7,10.2,0.9,1.4,8.3,25.9,Tuesday,Spring/Autumn,0,17.61
1610AC0A,2026-03-08,Single Family Home,3,4,1.7,6.0,12.9,2.0,1.9,8.9,22.3,Sunday,Spring/Autumn,1,15.07
19D4D39A,2026-04-23,Portion,5,4,2.6,11.4,11.0,0.0,1.7,10.9,28.4,Thursday,Spring/Autumn,0,16.97
04A434E7,2025-11-15,Villa,6,10,0.0,2.8,11.0,1.9,1.1,10.1,15.1,Saturday,Winter,1,16.03
DC05AE03,2026-05-30,Apartment,2,3,15.5,22.1,13.1,2.3,1.5,7.7,41.0,Saturday,Summer,1,36.02
3A085F6A,2025-08-20,Single Family Home,8,5,15.0,18.2,11.7,2.7,1.8,5.0,40.9,Wednesday,Summer,1,37.32
0BF2FB51,2026-04-14,Villa,3,10,2.6,7.1,11.6,0.9,1.3,10.4,31.6,Tuesday,Spring/Autumn,0,22.62
F23E9A06,2025-12-14,Portion,2,3,0.0,3.1,10.6,2.5,0.8,11.6,14.5,Sunday,Winter,1,8.37
C83B6467,2026-05-17,Apartment,1,4,15.9,21.8,10.3,2.4,1.5,6.1,38.1,Sunday,Summer,1,38.89
1E392331,2026-05-21,Villa,3,10,7.7,16.5,10.8,1.4,2.6,7.8,42.3,Thursday,Summer,1,38.16
818270D2,2026-01-05,Apartment,3,4,0.0,0.7,10.7,2.5,0.6,7.6,17.2,Monday,Winter,1,9.06
1F7BD82F,2026-05-13,Portion,7,3,12.3,19.5,10.7,0.3,2.8,5.5,39.1,Wednesday,Summer,0,30.0
5760C094,2025-10-19,Single Family Home,2,5,2.3,7.8,10.4,1.1,1.7,10.5,24.1,Sunday,Spring/Autumn,1,14.86
6A3E0103,2025-11-15,Single Family Home,3,6,0.0,4.0,12.1,1.0,0.6,9.6,13.7,Saturday,Winter,1,13.21
CD40B648,2025-12-10,Portion,8,5,0.0,3.7,11.3,0.4,1.0,8.2,16.4,Wednesday,Winter,0,10.95
028BFFB6,2026-03-26,Apartment,2,3,3.3,11.5,11.5,1.1,1.7,8.1,32.0,Thursday,Spring/Autumn,1,14.54
2A112EAB,2025-12-12,Portion,1,4,0.0,1.8,12.9,0.9,1.2,6.8,6.5,Friday,Winter,0,8.37
B69F627C,2026-04-25,Villa,7,8,1.1,9.6,11.5,2.2,1.8,10.0,30.4,Saturday,Spring/Autumn,1,21.36
8DB969AF,2026-05-22,Villa,6,5,7.9,23.8,13.3,1.0,2.9,5.4,39.1,Friday,Summer,1,29.07
EBA2A67C,2025-08-29,Portion,8,4,9.3,17.3,11.6,2.2,2.4,4.3,43.1,Friday,Summer,1,27.49
CFD42949,2026-04-19,Portion,4,5,3.7,11.9,13.6,2.5,1.9,7.8,31.2,Sunday,Spring/Autumn,1,19.27
55A15414,2025-11-26,Single Family Home,5,4,0.0,2.1,13.4,0.5,1.1,6.8,7.1,Wednesday,Winter,0,8.89
85764472,2025-11-08,Single Family Home,1,3,0.0,2.7,13.5,1.3,1.0,8.7,9.5,Saturday,Winter,1,6.44
97AE50F0,2025-10-09,Villa,7,9,1.0,5.7,12.6,0.1,1.8,8.6,28.0,Thursday,Spring/Autumn,0,18.97
5F7B8B00,2025-10-10,Villa,2,5,3.7,11.2,10.9,0.3,1.8,8.9,21.9,Friday,Spring/Autumn,0,20.71
BCA2C581,2025-07-08,Villa,4,10,2.8,18.4,10.4,0.7,2.6,7.5,36.2,Tuesday,Summer,0,33.53
AABB6CAC,2026-04-20,Single Family Home,7,4,2.4,9.2,12.9,0.7,1.4,8.3,29.2,Monday,Spring/Autumn,0,15.1
314B4D36,2026-05-04,Villa,8,5,14.6,21.7,10.5,0.1,1.8,4.4,40.6,Monday,Summer,0,37.99
697C4D7D,2025-08-05,Apartment,7,2,13.4,13.4,13.4,2.9,2.1,6.3,44.4,Tuesday,Summer,1,28.49
5E8A10DA,2026-03-11,Portion,7,5,2.1,10.8,11.3,1.7,2.0,10.1,20.7,Wednesday,Spring/Autumn,1,19.51
70A91477,2026-03-16,Portion,7,4,2.4,5.8,12.2,0.5,1.4,6.9,26.2,Monday,Spring/Autumn,0,14.51
B60DF6A3,2025-12-21,Apartment,4,3,0.0,2.0,12.4,1.3,1.0,10.0,17.6,Sunday,Winter,1,9.09
2826A561,2026-06-17,Villa,2,9,12.0,15.7,10.5,3.0,3.0,6.8,42.0,Wednesday,Summer,1,42.69
925F2CC6,2025-10-20,Single Family Home,2,5,2.0,9.6,13.9,1.7,1.4,11.0,29.9,Monday,Spring/Autumn,1,16.4
4B425BBA,2025-12-31,Single Family Home,3,6,0.0,3.2,10.2,0.9,1.2,7.1,16.0,Wednesday,Winter,0,9.92
E39940DD,2025-10-18,Single Family Home,8,3,3.9,9.3,14.0,2.1,1.8,8.0,24.7,Saturday,Spring/Autumn,1,17.53
114BE8CA,2026-05-21,Portion,8,5,13.6,16.7,11.1,2.4,2.3,4.8,44.9,Thursday,Summer,1,37.24
60971A15,2025-12-27,Single Family Home,3,6,0.0,0.5,12.3,2.6,1.3,11.1,10.9,Saturday,Winter,1,13.26
72F68FE1,2025-08-30,Villa,2,9,7.6,13.7,11.2,1.3,2.5,4.9,39.6,Saturday,Summer,1,32.68
6321D753,2025-09-30,Portion,6,3,6.1,20.7,12.7,3.0,2.4,4.6,42.4,Tuesday,Summer,1,24.42
16A9E518,2026-05-19,Apartment,5,4,14.4,23.1,13.9,0.2,1.6,4.2,39.3,Tuesday,Summer,0,37.3
3142E0C7,2026-06-21,Apartment,4,3,11.9,23.6,11.6,1.1,2.4,5.0,41.5,Sunday,Summer,1,31.1
1ECAE0C0,2026-03-04,Single Family Home,1,5,3.8,9.2,12.8,0.8,1.4,10.0,28.3,Wednesday,Spring/Autumn,0,20.15
D6C34B19,2026-05-27,Portion,2,5,12.5,15.3,11.5,1.2,2.5,4.3,43.6,Wednesday,Summer,1,33.18
DCAA5994,2026-06-13,Villa,7,6,11.1,12.3,12.3,1.5,2.4,7.0,41.7,Saturday,Summer,1,34.19
872491CA,2025-10-31,Villa,2,5,1.9,9.2,12.3,0.1,1.4,6.4,22.2,Friday,Spring/Autumn,0,15.71
24DF6DCC,2025-09-11,Apartment,3,3,7.8,21.8,12.2,2.1,1.5,7.2,43.0,Thursday,Summer,1,24.46
9D4E42F2,2026-06-23,Single Family Home,1,3,11.8,20.6,10.5,2.5,2.7,7.9,40.2,Tuesday,Summer,1,33.7
24784B7D,2025-12-05,Villa,5,8,0.0,2.4,12.2,0.8,0.7,6.7,7.7,Friday,Winter,0,9.1
C08BD631,2026-02-10,Single Family Home,8,6,0.0,0.6,13.4,0.0,1.1,11.9,8.1,Tuesday,Winter,0,11.56
76FEACD6,2026-01-25,Apartment,8,2,0.0,2.2,13.8,1.0,0.9,7.8,10.5,Sunday,Winter,1,8.12
E9EA8B10,2026-05-27,Villa,2,6,13.8,19.9,12.3,0.7,2.2,6.1,40.2,Wednesday,Summer,0,41.24
722BE4AA,2025-08-06,Single Family Home,3,5,11.4,14.5,13.3,0.2,1.6,4.8,38.5,Wednesday,Summer,0,29.18
F3DE6BC2,2025-12-09,Portion,1,3,0.0,3.8,10.9,1.7,1.1,6.8,17.5,Tuesday,Winter,1,8.02
4A0C408D,2026-03-03,Single Family Home,1,3,1.0,7.1,11.6,1.2,1.9,7.5,20.9,Tuesday,Spring/Autumn,1,10.75
D6E8AAD3,2026-03-12,Villa,4,9,2.1,4.6,14.0,2.4,1.7,7.2,28.3,Thursday,Spring/Autumn,1,18.62
88BA135E,2026-01-29,Villa,2,8,0.0,3.3,11.7,0.2,1.1,12.0,14.9,Thursday,Winter,0,15.25
8E7569BC,2026-07-07,Portion,4,5,5.6,12.9,10.4,2.1,1.7,4.3,35.3,Tuesday,Summer,1,21.62
C0B08DD0,2026-03-23,Villa,4,10,1.3,6.2,10.9,1.0,1.9,8.3,24.4,Monday,Spring/Autumn,1,22.23
F5808B59,2026-02-11,Apartment,3,4,0.0,0.4,10.7,0.7,1.4,7.8,10.7,Wednesday,Winter,0,9.16
E6C51969,2025-07-10,Single Family Home,7,6,11.3,20.4,12.2,2.2,2.8,7.6,39.9,Thursday,Summer,1,36.99
E070BDB9,2026-03-01,Apartment,1,4,1.6,6.8,13.9,2.1,1.7,9.6,31.4,Sunday,Spring/Autumn,1,15.82
5A5DDCC5,2026-06-27,Portion,6,6,7.3,12.1,10.6,1.3,2.3,5.5,39.8,Saturday,Summer,1,26.74
CFD6B161,2026-03-19,Apartment,2,3,2.9,11.8,11.0,2.2,1.7,10.2,20.6,Thursday,Spring/Autumn,1,14.63
0265A223,2025-09-26,Apartment,5,4,14.0,18.0,11.7,2.9,1.9,7.5,44.9,Friday,Summer,1,37.22
9D0A94DF,2026-02-20,Single Family Home,4,6,0.0,3.4,11.6,1.6,1.4,6.5,9.6,Friday,Winter,1,9.01
E78DCF32,2026-03-21,Single Family Home,1,4,3.8,5.3,13.0,2.1,1.1,9.0,28.8,Saturday,Spring/Autumn,1,17.43
6565E779,2025-08-16,Villa,8,6,10.2,18.1,11.9,2.0,2.6,8.0,44.6,Saturday,Summer,1,37.05
BD22F7FC,2026-01-30,Single Family Home,2,4,0.0,1.6,13.6,0.7,1.1,10.3,15.5,Friday,Winter,0,10.0
91E52E86,2026-05-16,Villa,4,10,8.4,20.9,13.3,2.8,2.9,6.1,42.5,Saturday,Summer,1,43.13
B16784B1,2026-03-12,Villa,8,5,3.9,9.4,12.1,1.5,1.9,6.5,27.3,Thursday,Spring/Autumn,1,19.76
A6685E80,2025-07-25,Villa,7,8,15.5,17.1,11.5,1.2,2.1,7.7,40.1,Friday,Summer,1,44.6
77723A5A,2026-01-04,Apartment,4,2,0.0,3.1,11.2,1.6,0.6,7.3,13.1,Sunday,Winter,1,6.77
884C0A55,2025-12-18,Apartment,7,2,0.0,0.9,13.7,2.3,0.8,11.0,13.5,Thursday,Winter,1,5.37
CEC3A6F4,2025-07-16,Single Family Home,7,3,12.2,17.9,12.5,0.3,2.0,5.4,39.6,Wednesday,Summer,0,27.51
4F90F91A,2025-07-30,Apartment,1,3,7.9,16.3,12.0,1.2,1.7,6.1,43.9,Wednesday,Summer,1,21.24
CC16AB4E,2026-02-21,Villa,5,6,0.0,1.9,12.6,1.5,0.7,8.4,6.9,Saturday,Winter,1,9.2
F574175B,2025-11-08,Apartment,6,4,0.0,0.7,10.4,1.9,1.3,11.0,11.4,Saturday,Winter,1,8.25
12AA48CF,2026-04-16,Portion,2,6,1.7,6.9,10.8,0.2,1.9,6.2,24.2,Thursday,Spring/Autumn,0,14.04
EAADCB2F,2025-07-19,Villa,2,6,15.0,13.9,11.9,2.3,1.8,5.1,42.4,Saturday,Summer,1,37.65
71219097,2025-07-27,Portion,2,3,14.0,20.6,13.1,2.8,2.0,6.0,40.5,Sunday,Summer,1,35.94
0D5D2F64,2025-10-22,Portion,7,3,1.6,4.9,10.1,1.3,1.1,9.0,30.1,Wednesday,Spring/Autumn,1,11.53
C997F2FA,2026-03-05,Apartment,8,3,2.7,6.7,12.9,1.9,2.0,7.7,22.8,Thursday,Spring/Autumn,1,14.19
9EC620E0,2026-02-18,Villa,1,8,0.0,1.0,12.0,1.5,0.7,10.6,16.4,Wednesday,Winter,1,14.57
1A49DE98,2025-07-11,Apartment,4,4,8.5,21.8,12.8,0.8,1.8,6.8,44.9,Friday,Summer,0,27.52
5AFAEB32,2025-12-08,Portion,3,4,0.0,4.0,12.5,0.2,1.1,6.8,7.7,Monday,Winter,0,6.19
20AFAF9E,2025-10-29,Portion,6,5,3.7,7.4,10.4,0.1,1.6,8.4,31.9,Wednesday,Spring/Autumn,0,16.31
9A73CD2F,2025-11-09,Villa,1,9,0.0,0.9,11.9,2.0,0.8,9.9,14.5,Sunday,Winter,1,13.27
250487E4,2025-07-27,Apartment,7,3,3.7,16.2,11.3,1.1,2.1,4.2,37.7,Sunday,Summer,1,14.56
A3FB6609,2026-06-04,Apartment,6,2,8.1,17.7,10.4,1.4,2.9,7.8,42.4,Thursday,Summer,1,22.88
77A7AED0,2026-02-11,Villa,6,9,0.0,0.4,12.2,2.7,0.5,8.0,9.6,Wednesday,Winter,1,12.88
1AD74FD4,2025-12-20,Apartment,8,2,0.0,3.1,11.5,2.3,1.0,7.3,10.4,Saturday,Winter,1,6.37
39182C16,2026-03-17,Portion,4,4,0.5,9.9,12.3,2.8,1.1,9.9,30.6,Tuesday,Spring/Autumn,1,11.94
D08D13DF,2025-11-05,Portion,4,6,0.0,3.7,12.2,0.3,0.6,10.4,15.6,Wednesday,Winter,0,13.2
5CE195BE,2025-07-10,Villa,1,9,6.3,12.5,12.2,0.3,1.8,7.5,37.0,Thursday,Summer,0,31.25
31C46C9E,2026-02-23,Villa,1,5,0.0,3.9,11.8,0.7,1.4,11.5,18.6,Monday,Winter,0,10.19
380CC838,2026-05-27,Single Family Home,6,4,15.3,18.0,12.4,0.7,1.5,4.5,39.2,Wednesday,Summer,0,33.38
D7C713B7,2025-10-10,Apartment,1,4,3.2,9.6,11.6,0.7,1.7,11.2,26.8,Friday,Spring/Autumn,0,19.2
E2901D96,2025-08-16,Single Family Home,5,6,6.5,16.6,11.6,1.5,2.7,4.7,36.7,Saturday,Summer,1,25.73
5F5258AB,2026-03-05,Portion,2,3,2.8,11.0,11.8,0.7,1.8,9.2,22.6,Thursday,Spring/Autumn,0,13.93
CB7E717C,2025-09-14,Portion,6,5,6.2,18.6,10.2,1.5,1.8,4.2,37.2,Sunday,Summer,1,22.43
A2DA43A7,2025-10-04,Apartment,4,4,3.7,6.2,12.6,1.5,1.8,10.9,30.6,Saturday,Spring/Autumn,1,17.75
53E2E047,2025-10-05,Villa,3,9,1.4,8.8,10.3,2.4,1.4,9.3,20.0,Sunday,Spring/Autumn,1,22.62
7D2E7D9E,2025-09-21,Apartment,8,4,12.1,15.9,13.3,2.6,1.6,4.9,39.1,Sunday,Summer,1,32.95
823483A8,2025-11-26,Villa,8,9,0.0,3.9,13.9,2.6,1.0,10.7,7.7,Wednesday,Winter,1,16.09
5FB68406,2026-01-15,Portion,8,6,0.0,1.5,13.5,2.3,1.2,9.3,16.2,Thursday,Winter,1,12.93
EBD2CB71,2026-04-22,Apartment,4,2,1.1,8.7,13.0,0.2,1.8,7.4,22.6,Wednesday,Spring/Autumn,0,10.54
6559B365,2025-09-25,Portion,7,4,15.0,13.1,10.7,2.7,1.8,4.8,38.7,Thursday,Summer,1,34.47
226378AB,2026-04-08,Villa,8,9,2.6,4.2,10.7,1.8,1.2,9.6,28.8,Wednesday,Spring/Autumn,1,18.4
771AD3FE,2026-01-10,Villa,7,8,0.0,1.0,13.9,1.2,1.4,9.2,6.1,Saturday,Winter,1,14.12
5E15433B,2026-04-27,Villa,5,8,2.4,7.0,13.3,0.8,1.0,9.9,29.7,Monday,Spring/Autumn,0,18.31
43FFFDEA,2026-02-28,Villa,2,7,0.0,0.3,12.5,1.0,0.6,11.8,8.7,Saturday,Winter,1,14.12
8BF160DF,2026-02-27,Villa,4,5,0.0,2.9,12.8,0.2,0.8,8.9,6.6,Friday,Winter,0,9.58
8BC85D37,2025-09-18,Single Family Home,6,5,7.6,16.0,10.2,2.4,1.7,6.5,39.4,Thursday,Summer,1,25.01
AEFC6EF1,2026-05-12,Single Family Home,3,5,7.0,15.6,13.3,0.1,2.3,7.6,43.2,Tuesday,Summer,0,24.27
D282D54D,2025-11-10,Portion,7,3,0.0,0.6,10.9,2.8,1.2,8.3,11.4,Monday,Winter,1,9.41
C2DB6AAB,2026-06-20,Portion,4,4,7.1,14.0,10.4,2.9,1.7,5.4,43.2,Saturday,Summer,1,23.55
7974C90B,2025-09-30,Portion,8,5,7.5,23.0,12.4,0.2,2.8,6.1,36.2,Tuesday,Summer,0,30.13
6DC56044,2026-04-14,Portion,4,6,0.6,9.3,13.3,1.7,1.3,6.6,28.2,Tuesday,Spring/Autumn,1,16.03
5FEC59AC,2025-08-26,Single Family Home,5,3,15.3,21.7,10.3,1.0,2.6,7.7,41.6,Tuesday,Summer,1,35.19
5ACB287D,2025-11-08,Portion,7,6,0.0,1.3,12.9,2.6,0.9,8.9,14.8,Saturday,Winter,1,9.22
89A06A99,2025-10-24,Apartment,1,2,3.8,6.2,14.0,0.2,1.1,8.3,26.9,Friday,Spring/Autumn,0,11.95
548B4C63,2026-01-30,Portion,7,4,0.0,2.8,13.2,1.7,0.9,10.8,11.4,Friday,Winter,1,10.45
3036F6B9,2025-12-27,Villa,8,10,0.0,1.7,12.1,2.1,1.0,10.9,8.7,Saturday,Winter,1,16.57
2BE26BD1,2025-08-14,Single Family Home,1,6,10.2,18.9,13.0,0.7,2.5,4.9,40.8,Thursday,Summer,0,31.43
E94DED1E,2026-06-24,Villa,4,6,6.2,18.7,13.7,1.1,2.9,5.4,44.9,Wednesday,Summer,1,29.82
7464D6F2,2025-07-28,Apartment,3,3,14.2,15.5,13.4,2.9,1.7,7.7,43.7,Monday,Summer,1,32.6
1C59B736,2025-08-23,Portion,8,3,6.6,13.7,12.8,1.8,2.9,4.1,43.3,Saturday,Summer,1,23.72
DD9E7B6D,2025-09-20,Single Family Home,5,6,13.0,20.0,13.3,2.7,1.6,4.1,38.7,Saturday,Summer,1,36.72
798B2F02,2025-09-03,Villa,4,9,2.5,18.8,10.6,1.4,2.7,7.0,35.8,Wednesday,Summer,1,30.53
FDB7C107,2025-08-28,Apartment,7,4,9.0,16.9,13.1,0.7,2.0,5.1,42.0,Thursday,Summer,0,25.08
91B8FF07,2026-05-24,Portion,8,3,6.3,21.0,10.0,2.7,2.3,6.7,43.8,Sunday,Summer,1,24.45
A573DC30,2026-05-25,Portion,6,5,14.3,23.0,12.8,1.8,2.3,4.6,40.5,Monday,Summer,1,41.01
D98F5E83,2025-09-09,Single Family Home,3,6,15.8,13.5,12.5,1.4,1.8,4.7,40.2,Tuesday,Summer,1,39.39
2EF634F2,2026-03-19,Apartment,7,4,3.4,10.5,11.3,0.6,1.5,11.0,26.7,Thursday,Spring/Autumn,0,15.97
286E3F0A,2025-10-15,Villa,2,10,2.6,5.6,10.3,0.6,1.1,11.1,29.6,Wednesday,Spring/Autumn,0,21.25
FE0D40B4,2026-04-11,Apartment,6,2,2.2,4.5,13.0,1.6,1.6,9.3,23.4,Saturday,Spring/Autumn,1,12.0
C43BE7AF,2026-04-18,Portion,8,4,1.1,11.8,12.3,2.6,1.6,6.3,20.4,Saturday,Spring/Autumn,1,12.9
0B6D35D7,2025-12-23,Apartment,8,3,0.0,0.0,11.1,1.8,0.9,7.2,19.2,Tuesday,Winter,1,7.52
31C46EF9,2025-11-29,Apartment,5,2,0.0,3.9,10.4,1.8,1.2,10.4,15.9,Saturday,Winter,1,5.85
53BD8128,2026-03-09,Portion,8,6,0.6,8.7,12.3,0.9,1.4,7.7,29.7,Monday,Spring/Autumn,0,12.92
3E06F427,2026-03-25,Portion,3,6,3.5,4.7,13.5,2.6,1.7,9.9,25.6,Wednesday,Spring/Autumn,1,20.89
D6A7AA06,2025-07-13,Apartment,3,3,7.8,18.2,12.6,2.9,2.6,5.4,36.6,Sunday,Summer,1,26.23
640EB68E,2025-09-06,Apartment,5,2,9.6,22.3,13.6,2.5,2.1,5.6,38.4,Saturday,Summer,1,24.72
3777D823,2026-03-25,Single Family Home,8,3,0.3,5.2,12.0,0.8,1.6,6.9,27.3,Wednesday,Spring/Autumn,0,10.31
71A91C81,2025-07-26,Apartment,1,3,15.7,21.4,10.4,1.6,1.6,7.7,40.5,Saturday,Summer,1,34.63
3FEC5325,2025-11-21,Single Family Home,4,3,0.0,1.5,10.7,0.8,0.6,7.5,9.2,Friday,Winter,0,5.86
03BA33A0,2025-11-07,Single Family Home,2,4,0.0,3.5,10.6,0.1,1.2,9.4,8.8,Friday,Winter,0,6.85
AA03081B,2025-09-06,Single Family Home,1,6,10.0,22.3,10.5,1.7,2.9,7.4,43.6,Saturday,Summer,1,38.54
53BF8B10,2025-11-02,Single Family Home,4,6,0.0,2.7,11.1,2.8,1.0,10.1,10.6,Sunday,Winter,1,12.81
3B7F1998,2025-09-23,Villa,6,6,13.4,14.9,10.0,0.9,2.7,5.2,41.4,Tuesday,Summer,0,35.1
03113626,2025-11-26,Portion,4,3,0.0,0.3,11.8,1.2,0.9,8.8,11.0,Wednesday,Winter,1,7.48
0B3F953A,2025-07-31,Single Family Home,7,5,10.6,13.0,13.7,2.8,2.6,7.1,44.0,Thursday,Summer,1,31.06
B668705D,2026-01-19,Single Family Home,5,3,0.0,1.3,11.9,2.4,1.5,8.9,9.9,Monday,Winter,1,7.79
6379064F,2026-03-12,Single Family Home,6,4,0.6,7.8,11.3,1.1,1.6,9.6,20.5,Thursday,Spring/Autumn,1,11.81
7B6CE596,2025-07-31,Apartment,8,3,9.6,17.2,10.2,0.9,2.2,7.8,44.4,Thursday,Summer,0,27.14
FD06875B,2025-07-11,Apartment,2,3,5.8,13.0,11.6,0.3,1.6,6.8,37.7,Friday,Summer,0,19.98
3E59034B,2026-02-18,Apartment,3,3,0.0,2.7,13.3,1.2,0.8,11.4,12.9,Wednesday,Winter,1,7.62
60310461,2025-09-19,Apartment,4,4,7.6,16.2,11.9,2.4,2.1,4.6,42.5,Friday,Summer,1,25.64
225F52AB,2025-10-16,Apartment,7,4,2.8,7.1,13.1,2.2,1.0,6.5,24.3,Thursday,Spring/Autumn,1,14.63
D8D0B8DB,2026-04-01,Villa,4,6,1.3,11.9,13.0,0.7,1.9,7.9,27.4,Wednesday,Spring/Autumn,0,16.36
FD063A58,2025-10-05,Single Family Home,7,5,0.6,10.9,13.9,1.8,1.1,9.1,25.5,Sunday,Spring/Autumn,1,12.71
018C0313,2025-07-30,Portion,2,4,14.3,13.5,13.9,0.1,2.2,4.9,39.5,Wednesday,Summer,0,35.3
F032C262,2025-09-19,Apartment,3,4,11.5,14.0,11.4,1.0,2.1,7.9,39.2,Friday,Summer,0,30.64
6D1E0D7D,2026-03-29,Villa,3,10,3.3,4.1,12.0,2.7,1.9,10.2,20.2,Sunday,Spring/Autumn,1,25.29
2D2AE08E,2026-02-13,Villa,5,9,0.0,1.6,12.2,2.0,0.9,10.6,11.8,Friday,Winter,1,13.72
4598AB17,2026-05-18,Portion,2,5,4.6,14.1,12.2,1.8,2.4,7.4,36.8,Monday,Summer,1,23.39
70FE05A1,2025-12-08,Portion,3,6,0.0,1.1,13.7,0.9,1.1,12.0,11.6,Monday,Winter,0,13.58
DAA282B4,2025-08-06,Villa,3,9,5.9,19.4,12.0,0.8,2.1,7.7,36.0,Wednesday,Summer,0,33.12
4E4C01F6,2025-12-20,Portion,8,3,0.0,2.3,11.2,1.8,0.5,7.3,11.7,Saturday,Winter,1,6.44
782152E0,2025-09-16,Single Family Home,1,3,8.0,17.6,13.9,2.8,1.7,5.7,38.8,Tuesday,Summer,1,25.4
6A7330B3,2026-06-16,Villa,7,8,13.4,12.1,10.9,1.6,2.1,7.5,42.0,Tuesday,Summer,1,38.46
123C6A29,2025-12-03,Apartment,2,3,0.0,3.2,11.0,0.9,0.9,8.5,17.6,Wednesday,Winter,0,5.29
F5044D15,2025-10-08,Villa,8,10,1.5,10.5,12.4,1.7,1.8,11.8,21.8,Wednesday,Spring/Autumn,1,29.8
62A53193,2026-06-11,Single Family Home,4,6,7.8,14.3,13.3,0.8,2.5,6.3,37.4,Thursday,Summer,0,27.1
A1861DE1,2026-03-22,Apartment,3,3,3.9,5.4,12.1,1.9,1.9,6.6,27.6,Sunday,Spring/Autumn,1,16.36
AE5A5F99,2025-08-29,Single Family Home,3,3,12.3,21.4,12.5,0.3,2.8,6.2,40.0,Friday,Summer,0,33.6
B62C09BF,2026-06-07,Portion,2,4,2.6,17.2,12.4,1.1,2.4,6.8,37.0,Sunday,Summer,1,19.98
D46A77AF,2025-12-10,Villa,7,9,0.0,1.5,10.5,1.9,1.2,9.8,6.2,Wednesday,Winter,1,14.17
E05BC7EA,2026-06-10,Apartment,2,4,7.4,15.6,11.0,2.6,2.3,7.1,37.4,Wednesday,Summer,1,26.57
BFACC63E,2025-09-21,Portion,5,3,8.7,23.2,12.6,2.2,2.4,4.4,41.6,Sunday,Summer,1,26.63
7DE1936B,2025-07-07,Apartment,7,4,7.1,15.4,10.4,2.0,2.8,5.4,41.0,Monday,Summer,1,26.07
6E52B671,2025-09-07,Villa,3,10,10.9,12.3,13.8,1.2,1.6,6.7,38.9,Sunday,Summer,1,37.38
2E968660,2026-01-06,Apartment,8,4,0.0,3.6,10.7,0.0,1.3,7.1,9.7,Tuesday,Winter,0,8.26
BFFA7A4F,2025-09-11,Single Family Home,5,6,6.3,23.7,11.9,2.2,3.0,6.2,41.1,Thursday,Summer,1,30.38
1BF43B9F,2026-05-20,Single Family Home,2,5,15.3,14.3,10.1,0.5,1.5,4.6,42.4,Wednesday,Summer,0,36.62
107380CB,2025-11-09,Single Family Home,8,6,0.0,0.9,10.9,2.5,0.8,11.6,6.7,Sunday,Winter,1,11.05
026F05F6,2025-07-29,Apartment,1,2,15.5,16.2,11.2,0.7,2.3,6.0,39.8,Tuesday,Summer,0,33.01
602BA256,2026-02-12,Villa,8,8,0.0,0.8,12.7,2.8,0.7,7.7,11.0,Thursday,Winter,1,10.99
5EEBC618,2026-03-13,Villa,6,6,3.1,6.5,13.8,2.0,1.8,11.3,27.0,Friday,Spring/Autumn,1,20.24
9C5DFB8D,2025-07-27,Villa,6,5,14.2,19.5,11.7,2.1,2.4,5.5,42.5,Sunday,Summer,1,38.76
B2C454A4,2025-12-01,Single Family Home,1,3,0.0,0.7,12.0,2.2,0.5,7.8,6.0,Monday,Winter,1,7.98
D0A73B72,2025-10-05,Portion,8,6,3.9,6.8,10.7,1.6,1.0,10.7,27.7,Sunday,Spring/Autumn,1,19.21
FC76627B,2026-02-25,Villa,1,10,0.0,2.6,13.1,1.2,0.9,7.9,6.1,Wednesday,Winter,1,12.32
CEBC1BD7,2026-04-02,Portion,4,6,1.9,10.4,12.2,1.8,1.9,9.6,23.9,Thursday,Spring/Autumn,1,19.4
14D49D3A,2025-11-11,Portion,2,6,0.0,1.1,13.5,2.7,1.1,6.4,6.5,Tuesday,Winter,1,11.49
24A63A6C,2026-05-21,Apartment,3,3,13.6,15.8,10.8,0.8,2.0,6.0,39.2,Thursday,Summer,0,33.15
FF0DD3C2,2026-01-23,Portion,3,6,0.0,0.5,11.3,0.4,0.7,9.5,11.3,Friday,Winter,0,8.43
3DABBA61,2025-10-04,Single Family Home,2,3,3.4,11.9,11.1,2.7,1.9,8.4,27.7,Saturday,Spring/Autumn,1,18.3
077B1426,2025-09-03,Villa,7,7,6.4,19.7,10.4,0.8,1.6,6.9,44.2,Wednesday,Summer,0,28.74
79EEF2C0,2026-06-20,Apartment,3,4,10.0,18.7,12.4,1.8,2.0,6.8,42.5,Saturday,Summer,1,29.36
172730D8,2026-04-24,Villa,4,9,3.9,5.0,12.5,0.0,1.4,6.3,30.2,Friday,Spring/Autumn,0,17.3
E900B66F,2026-03-26,Portion,7,4,1.3,9.5,10.7,0.2,1.4,11.4,21.3,Thursday,Spring/Autumn,0,13.18
1672380E,2025-08-16,Villa,4,10,15.9,23.2,11.0,2.6,2.8,4.4,44.0,Saturday,Summer,1,55.13
5E24038E,2025-08-22,Villa,7,9,4.0,19.4,11.1,0.2,2.7,4.6,35.8,Friday,Summer,0,29.29
